family,run_id,experiment_id,dataset_id,fold,selector,feature_count_requested,model,embedding_source,development_feature_count,final_feature_count,development_max_length,final_max_length,development_train_mean_effective_length,development_validation_mean_effective_length,final_train_mean_effective_length,test_mean_effective_length,parameter_count_development,trainable_parameter_count_development,best_epoch,epochs_completed,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,development_feature_selection_seconds,final_feature_selection_seconds,embedding_matrix_seconds,development_training_seconds,final_training_seconds,test_inference_seconds,inner_train_indices_sha256,validation_indices_sha256,outer_train_indices_sha256,test_indices_sha256,development_vocabulary_sha256,final_vocabulary_sha256,development_graph_nodes,final_graph_nodes,development_positive_pmi_pairs,final_positive_pmi_pairs,development_windows,final_windows,development_graph_seconds,final_graph_seconds,development_graph_sha256,final_graph_sha256,peak_gpu_memory_mb,development_mean_wordpiece_length,validation_mean_wordpiece_length,final_mean_wordpiece_length,test_mean_wordpiece_length
classic,amazon_review_full_fold2_none_fasttext_wa,formal_classic_main_v1_shard1,amazon_review_full,2,none,all,fasttext_wa,fasttext_cc_en_100,7325,8358,200,200,74.79911373707533,70.79166666666667,75.69134253450439,77.245,733205,733205,35,60,0.4083333333333333,0.40930481283422465,0.4083333333333333,0.35,0.35746200607902734,0.35,0.004310700001951773,0.004507500001636799,0.09306269999797223,3.614759199997934,2.1536716999980854,0.0040166999970097095,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,b3532df35f4233fd8b0ee763667f5f705a29141b7a216964dadfcccafe5f9bb1,86f21eedec754e5b1967960a0e048d69818d594e2b8202d453377821cdd78d38,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_none_random_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,none,all,random_cnn,random,7325,8358,200,200,74.79911373707533,70.79166666666667,75.69134253450439,77.245,824505,824505,27,52,0.4,0.4037830197929135,0.4,0.34,0.33733732484902096,0.33999999999999997,0.004310700001951773,0.004507500001636799,1.2000018614344299e-06,8.551610299997265,5.0601625999988755,0.009982900002796669,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,b3532df35f4233fd8b0ee763667f5f705a29141b7a216964dadfcccafe5f9bb1,86f21eedec754e5b1967960a0e048d69818d594e2b8202d453377821cdd78d38,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_none_fasttext_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,none,all,fasttext_cnn,fasttext_cc_en_100,7325,8358,200,200,74.79911373707533,70.79166666666667,75.69134253450439,77.245,824505,824505,16,41,0.36666666666666664,0.3655859949889801,0.36666666666666664,0.345,0.3354124600948557,0.34500000000000003,0.004310700001951773,0.004507500001636799,0.09503849999600789,6.854677700001048,2.9731790000005276,0.006795499997679144,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,b3532df35f4233fd8b0ee763667f5f705a29141b7a216964dadfcccafe5f9bb1,86f21eedec754e5b1967960a0e048d69818d594e2b8202d453377821cdd78d38,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_none_random_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,none,all,random_lstm,random,7325,8358,200,200,74.79911373707533,70.79166666666667,75.69134253450439,77.245,920673,920673,30,55,0.2833333333333333,0.2845310139866223,0.2833333333333333,0.275,0.27360146313634687,0.275,0.004310700001951773,0.004507500001636799,1.2999953469261527e-06,31.299146700002893,18.800357000000076,0.03313269999489421,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,b3532df35f4233fd8b0ee763667f5f705a29141b7a216964dadfcccafe5f9bb1,86f21eedec754e5b1967960a0e048d69818d594e2b8202d453377821cdd78d38,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_none_fasttext_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,none,all,fasttext_lstm,fasttext_cc_en_100,7325,8358,200,200,74.79911373707533,70.79166666666667,75.69134253450439,77.245,920673,920673,48,73,0.3416666666666667,0.33087136109995285,0.3416666666666667,0.34,0.3428580905847527,0.34,0.004310700001951773,0.004507500001636799,0.09764259999792557,42.3589307000002,31.11913949999871,0.021183599994401447,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,b3532df35f4233fd8b0ee763667f5f705a29141b7a216964dadfcccafe5f9bb1,86f21eedec754e5b1967960a0e048d69818d594e2b8202d453377821cdd78d38,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_df_random_wa,formal_classic_main_v1_shard1,amazon_review_full,2,df,1000,random_wa,random,1000,1000,200,200,59.556868537666176,60.641666666666666,59.82434127979925,65.77,100705,100705,88,113,0.4,0.39758220502901354,0.4,0.375,0.3752573370404696,0.375,0.020163499997579493,0.020415099999809172,0.0002181999952881597,6.214781800001219,5.041303500001959,0.006182400000398047,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,ce0df84388c10d7416076f2bb8eb01426d3e0654bf8c58d37542058d32ef7bf9,1a505b7f6c96cf9dff6aff3065226db7cb452073941c83ae5366c4d5c4873c3b,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_df_fasttext_wa,formal_classic_main_v1_shard1,amazon_review_full,2,df,1000,fasttext_wa,fasttext_cc_en_100,1000,1000,200,200,59.556868537666176,60.641666666666666,59.82434127979925,65.77,100705,100705,24,49,0.4,0.40175506614459877,0.4,0.425,0.41446428664966567,0.425,0.020163499997579493,0.020415099999809172,0.015009099995950237,2.711019700000179,1.3546591000049375,0.0030929000058677047,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,ce0df84388c10d7416076f2bb8eb01426d3e0654bf8c58d37542058d32ef7bf9,1a505b7f6c96cf9dff6aff3065226db7cb452073941c83ae5366c4d5c4873c3b,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_df_random_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,df,1000,random_cnn,random,1000,1000,200,200,59.556868537666176,60.641666666666666,59.82434127979925,65.77,192005,192005,15,40,0.325,0.3082528373895051,0.325,0.35,0.3403477335951563,0.35,0.020163499997579493,0.020415099999809172,1.2000018614344299e-06,6.3439089999956195,2.638647600004333,0.008398600002692547,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,ce0df84388c10d7416076f2bb8eb01426d3e0654bf8c58d37542058d32ef7bf9,1a505b7f6c96cf9dff6aff3065226db7cb452073941c83ae5366c4d5c4873c3b,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_df_fasttext_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,df,1000,fasttext_cnn,fasttext_cc_en_100,1000,1000,200,200,59.556868537666176,60.641666666666666,59.82434127979925,65.77,192005,192005,20,45,0.4166666666666667,0.4032644478112005,0.41666666666666663,0.38,0.37588923370732874,0.38,0.020163499997579493,0.020415099999809172,0.01382440000452334,7.069174299998849,3.7784303999942495,0.008711700000276323,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,ce0df84388c10d7416076f2bb8eb01426d3e0654bf8c58d37542058d32ef7bf9,1a505b7f6c96cf9dff6aff3065226db7cb452073941c83ae5366c4d5c4873c3b,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_df_random_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,df,1000,random_lstm,random,1000,1000,200,200,59.556868537666176,60.641666666666666,59.82434127979925,65.77,288173,288173,6,31,0.275,0.26525547872963784,0.275,0.215,0.2180074101144794,0.21500000000000002,0.020163499997579493,0.020415099999809172,1.2000018614344299e-06,15.570378199998231,3.2592943999989075,0.022117699998489115,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,ce0df84388c10d7416076f2bb8eb01426d3e0654bf8c58d37542058d32ef7bf9,1a505b7f6c96cf9dff6aff3065226db7cb452073941c83ae5366c4d5c4873c3b,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_df_fasttext_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,df,1000,fasttext_lstm,fasttext_cc_en_100,1000,1000,200,200,59.556868537666176,60.641666666666666,59.82434127979925,65.77,288173,288173,15,40,0.35,0.34745736474873395,0.35,0.325,0.3267878213980668,0.325,0.020163499997579493,0.020415099999809172,0.01321270000335062,19.422598400000425,8.355833199995686,0.02831030000379542,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,ce0df84388c10d7416076f2bb8eb01426d3e0654bf8c58d37542058d32ef7bf9,1a505b7f6c96cf9dff6aff3065226db7cb452073941c83ae5366c4d5c4873c3b,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_ig_random_wa,formal_classic_main_v1_shard1,amazon_review_full,2,ig,1000,random_wa,random,1000,1000,200,200,38.64254062038405,39.391666666666666,36.29485570890841,39.0,100705,100705,30,55,0.4,0.39123556755135697,0.4,0.375,0.36903139055037787,0.375,0.030445399999734946,0.03320990000065649,1.1000010999850929e-06,3.174760100002459,1.7146311000033165,0.005477400001836941,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,2e8a9e61ae9454a3860a041c9de7e8fb4189f66055cacbcbe2701012d55b11e8,741eaa2c280beee48468ec6f62054b0827cc93408155448dd030ee5968e50312,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_ig_fasttext_wa,formal_classic_main_v1_shard1,amazon_review_full,2,ig,1000,fasttext_wa,fasttext_cc_en_100,1000,1000,200,200,38.64254062038405,39.391666666666666,36.29485570890841,39.0,100705,100705,42,67,0.375,0.3770627334087094,0.375,0.395,0.39630424532136643,0.395,0.030445399999734946,0.03320990000065649,0.015804599999682978,3.7962129000006826,2.3690386999951443,0.004324800000176765,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,2e8a9e61ae9454a3860a041c9de7e8fb4189f66055cacbcbe2701012d55b11e8,741eaa2c280beee48468ec6f62054b0827cc93408155448dd030ee5968e50312,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_ig_random_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,ig,1000,random_cnn,random,1000,1000,200,200,38.64254062038405,39.391666666666666,36.29485570890841,39.0,192005,192005,7,32,0.35833333333333334,0.3595330556428955,0.35833333333333334,0.35,0.33045436498346104,0.35,0.030445399999734946,0.03320990000065649,1.8999999156221747e-06,4.636666700003843,1.1141232999943895,0.005789999995613471,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,2e8a9e61ae9454a3860a041c9de7e8fb4189f66055cacbcbe2701012d55b11e8,741eaa2c280beee48468ec6f62054b0827cc93408155448dd030ee5968e50312,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_ig_fasttext_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,ig,1000,fasttext_cnn,fasttext_cc_en_100,1000,1000,200,200,38.64254062038405,39.391666666666666,36.29485570890841,39.0,192005,192005,27,52,0.425,0.4238215258426498,0.425,0.325,0.32971009806724433,0.325,0.030445399999734946,0.03320990000065649,0.013328300003195181,7.796159299999999,4.296079499996267,0.004305700000259094,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,2e8a9e61ae9454a3860a041c9de7e8fb4189f66055cacbcbe2701012d55b11e8,741eaa2c280beee48468ec6f62054b0827cc93408155448dd030ee5968e50312,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_ig_random_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,ig,1000,random_lstm,random,1000,1000,200,200,38.64254062038405,39.391666666666666,36.29485570890841,39.0,288173,288173,16,41,0.3416666666666667,0.335583351620218,0.3416666666666667,0.34,0.33781776442714445,0.33999999999999997,0.030445399999734946,0.03320990000065649,1.6999983927235007e-06,15.509232800002792,6.469121400004951,0.01470089999929769,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,2e8a9e61ae9454a3860a041c9de7e8fb4189f66055cacbcbe2701012d55b11e8,741eaa2c280beee48468ec6f62054b0827cc93408155448dd030ee5968e50312,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_ig_fasttext_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,ig,1000,fasttext_lstm,fasttext_cc_en_100,1000,1000,200,200,38.64254062038405,39.391666666666666,36.29485570890841,39.0,288173,288173,11,36,0.35,0.34108147443531833,0.35000000000000003,0.36,0.3600933148974724,0.36,0.030445399999734946,0.03320990000065649,0.011319899997033644,15.060670200000459,5.300327800003288,0.019663500002934597,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,2e8a9e61ae9454a3860a041c9de7e8fb4189f66055cacbcbe2701012d55b11e8,741eaa2c280beee48468ec6f62054b0827cc93408155448dd030ee5968e50312,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_dfs_random_wa,formal_classic_main_v1_shard1,amazon_review_full,2,dfs,1000,random_wa,random,1000,1000,200,200,22.935007385524372,22.941666666666666,22.721455457967377,23.765,100705,100705,48,73,0.38333333333333336,0.3788778602448667,0.38333333333333336,0.36,0.35954931247614175,0.36,0.02894399999786401,0.024668400001246482,5.100002454128116e-06,3.498439100003452,2.315075300000899,0.0036506000033114105,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,85b254cd757e1e3e9ac3e984ae76bdbcb7da77ec4f163a5aeffc9a9795dd9654,4972561c9722e47c623de13b0e75464819dccd557e97e5874e4e814bec60627e,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_dfs_fasttext_wa,formal_classic_main_v1_shard1,amazon_review_full,2,dfs,1000,fasttext_wa,fasttext_cc_en_100,1000,1000,200,200,22.935007385524372,22.941666666666666,22.721455457967377,23.765,100705,100705,102,127,0.4083333333333333,0.4096951023470153,0.4083333333333333,0.36,0.36794228429768894,0.36,0.02894399999786401,0.024668400001246482,0.010754499999166,5.9459940000015195,5.033490699999675,0.005436999999801628,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,85b254cd757e1e3e9ac3e984ae76bdbcb7da77ec4f163a5aeffc9a9795dd9654,4972561c9722e47c623de13b0e75464819dccd557e97e5874e4e814bec60627e,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_dfs_random_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,dfs,1000,random_cnn,random,1000,1000,200,200,22.935007385524372,22.941666666666666,22.721455457967377,23.765,192005,192005,17,42,0.39166666666666666,0.35715602524113166,0.3916666666666667,0.36,0.3611984130651475,0.36,0.02894399999786401,0.024668400001246482,1.3999961083754897e-06,5.458535899997514,2.4616156999982195,0.008134700001392048,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,85b254cd757e1e3e9ac3e984ae76bdbcb7da77ec4f163a5aeffc9a9795dd9654,4972561c9722e47c623de13b0e75464819dccd557e97e5874e4e814bec60627e,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_dfs_fasttext_cnn,formal_classic_main_v1_shard1,amazon_review_full,2,dfs,1000,fasttext_cnn,fasttext_cc_en_100,1000,1000,200,200,22.935007385524372,22.941666666666666,22.721455457967377,23.765,192005,192005,11,36,0.43333333333333335,0.4245717742632443,0.4333333333333334,0.37,0.3758841328789553,0.37,0.02894399999786401,0.024668400001246482,0.012679700004810002,4.712225199997192,1.517519999993965,0.005348999999114312,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,85b254cd757e1e3e9ac3e984ae76bdbcb7da77ec4f163a5aeffc9a9795dd9654,4972561c9722e47c623de13b0e75464819dccd557e97e5874e4e814bec60627e,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_dfs_random_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,dfs,1000,random_lstm,random,1000,1000,200,200,22.935007385524372,22.941666666666666,22.721455457967377,23.765,288173,288173,16,41,0.375,0.37217822603320244,0.375,0.365,0.36388324546740386,0.365,0.02894399999786401,0.024668400001246482,1.6999983927235007e-06,13.559048600000096,5.289316900001722,0.013606100001197774,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,85b254cd757e1e3e9ac3e984ae76bdbcb7da77ec4f163a5aeffc9a9795dd9654,4972561c9722e47c623de13b0e75464819dccd557e97e5874e4e814bec60627e,,,,,,,,,,,,,,,
classic,amazon_review_full_fold2_dfs_fasttext_lstm,formal_classic_main_v1_shard1,amazon_review_full,2,dfs,1000,fasttext_lstm,fasttext_cc_en_100,1000,1000,200,200,22.935007385524372,22.941666666666666,22.721455457967377,23.765,288173,288173,28,53,0.4083333333333333,0.4119159909857585,0.4083333333333333,0.365,0.3672532232755642,0.365,0.02894399999786401,0.024668400001246482,0.013934699993114918,15.85512700000254,9.354593800002476,0.011363199999323115,ccd3bd985c47558a365e75943fb2438944f4a52dfc5619d6fbd4f5080d9e798f,a4bac8647cdf9c7ec8ef5ca1de2486a70773c6bcee33f4be1da75c9826961000,4d127cd3a176e21ea156cb349d50d493a57a514a5cba3278f571d1baa4333840,4103458c113245e1e637955d235a6a705c2a96df93902dd795212f361223213a,85b254cd757e1e3e9ac3e984ae76bdbcb7da77ec4f163a5aeffc9a9795dd9654,4972561c9722e47c623de13b0e75464819dccd557e97e5874e4e814bec60627e,,,,,,,,,,,,,,,
classic,amazon_review_full_fold3_none_random_wa,formal_classic_main_v1_shard1,amazon_review_full,3,none,all,random_wa,random,7613,8453,200,200,76.39380530973452,71.94166666666666,76.92105263157895,72.98994974874371,762005,762005,26,51,0.3416666666666667,0.34260430386932417,0.3416666666666667,0.3065326633165829,0.3070466329994594,0.3065384615384616,0.003293500005383976,0.007089200000336859,2.4000037228688598e-06,3.0416361000025063,1.6688005999967572,0.004451200002222322,e3f26d4b81a097b36789b88d072d9fb1f366990c86f72f7aef9c013bb867fe97,587f6f1859d088715f7d573c7874ba54c870bb7c40e15c6c87c75d130eda5ca3,fbba25528ca96b893a2f69c033e6db2c5d8f0ab11d6bce270ecf05c493867ece,8e0480c08c5196cbc1b59f0b6ee4e7ca6513a09b1fc61e9a97460f78ab03841b,2a4115e33fbeacd20be977f96b14058bfc8cd45bf24d2a54be24000664225047,e0499fe622da1e1db64c8c52c86d645840dc232eaa507405ee72a8e129ac90aa,,,,,,,,,,,,,,,
classic,amazon_review_full_fold3_none_fasttext_wa,formal_classic_main_v1_shard1,amazon_review_full,3,none,all,fasttext_wa,fasttext_cc_en_100,7613,8453,200,200,76.39380530973452,71.94166666666666,76.92105263157895,72.98994974874371,762005,762005,20,45,0.38333333333333336,0.3818780409053965,0.3833333333333333,0.40703517587939697,0.40688448649714176,0.4065384615384615,0.003293500005383976,0.007089200000336859,0.09637320000183536,2.6245591000042623,1.2775763999961782,0.003929099999368191,e3f26d4b81a097b36789b88d072d9fb1f366990c86f72f7aef9c013bb867fe97,587f6f1859d088715f7d573c7874ba54c870bb7c40e15c6c87c75d130eda5ca3,fbba25528ca96b893a2f69c033e6db2c5d8f0ab11d6bce270ecf05c493867ece,8e0480c08c5196cbc1b59f0b6ee4e7ca6513a09b1fc61e9a97460f78ab03841b,2a4115e33fbeacd20be977f96b14058bfc8cd45bf24d2a54be24000664225047,e0499fe622da1e1db64c8c52c86d645840dc232eaa507405ee72a8e129ac90aa,,,,,,,,,,,,,,,
classic,amazon_review_full_fold3_none_random_cnn,formal_classic_main_v1_shard1,amazon_review_full,3,none,all,random_cnn,random,7613,8453,200,200,76.39380530973452,71.94166666666666,76.92105263157895,72.98994974874371,853305,853305,15,40,0.35,0.3147619047619048,0.35,0.2914572864321608,0.2850398612724702,0.29192307692307695,0.003293500005383976,0.007089200000336859,1.5999976312741637e-06,7.237307899995358,2.811195599999337,0.007856700001866557,e3f26d4b81a097b36789b88d072d9fb1f366990c86f72f7aef9c013bb867fe97,587f6f1859d088715f7d573c7874ba54c870bb7c40e15c6c87c75d130eda5ca3,fbba25528ca96b893a2f69c033e6db2c5d8f0ab11d6bce270ecf05c493867ece,8e0480c08c5196cbc1b59f0b6ee4e7ca6513a09b1fc61e9a97460f78ab03841b,2a4115e33fbeacd20be977f96b14058bfc8cd45bf24d2a54be24000664225047,e0499fe622da1e1db64c8c52c86d645840dc232eaa507405ee72a8e129ac90aa,,,,,,,,,,,,,,,
classic,amazon_review_full_fold3_none_fasttext_cnn,formal_classic_main_v1_shard1,amazon_review_full,3,none,all,fasttext_cnn,fasttext_cc_en_100,7613,8453,200,200,76.39380530973452,71.94166666666666,76.92105263157895,72.98994974874371,853305,853305,15,40,0.39166666666666666,0.3808499198421507,0.3916666666666667,0.2864321608040201,0.2682561516139365,0.28525641025641024,0.003293500005383976,0.007089200000336859,0.09940499999356689,6.662961699999869,2.8356526999996277,0.008576100000937004,e3f26d4b81a097b36789b88d072d9fb1f366990c86f72f7aef9c013bb867fe97,587f6f1859d088715f7d573c7874ba54c870bb7c40e15c6c87c75d130eda5ca3,fbba25528ca96b893a2f69c033e6db2c5d8f0ab11d6bce270ecf05c493867ece,8e0480c08c5196cbc1b59f0b6ee4e7ca6513a09b1fc61e9a97460f78ab03841b,2a4115e33fbeacd20be977f96b14058bfc8cd45bf24d2a54be24000664225047,e0499fe622da1e1db64c8c52c86d645840dc232eaa507405ee72a8e129ac90aa,,,,,,,,,,,,,,,
classic,amazon_review_full_fold3_none_random_lstm,formal_classic_main_v1_shard1,amazon_review_full,3,none,all,random_lstm,random,7613,8453,200,200,76.39380530973452,71.94166666666666,76.92105263157895,72.98994974874371,949473,949473,18,43,0.325,0.32673495058400714,0.325,0.23115577889447236,0.2172210290048567,0.23076923076923075,0.003293500005383976,0.007089200000336859,8.000002708286047e-06,23.819053899998835,11.371486999996705,0.028485000002547167,e3f26d4b81a097b36789b88d072d9fb1f366990c86f72f7aef9c013bb867fe97,587f6f1859d088715f7d573c7874ba54c870bb7c40e15c6c87c75d130eda5ca3,fbba25528ca96b893a2f69c033e6db2c5d8f0ab11d6bce270ecf05c493867ece,8e0480c08c5196cbc1b59f0b6ee4e7ca6513a09b1fc61e9a97460f78ab03841b,2a4115e33fbeacd20be977f96b14058bfc8cd45bf24d2a54be24000664225047,e0499fe622da1e1db64c8c52c86d645840dc232eaa507405ee72a8e129ac90aa,,,,,,,,,,,,,,,
